date_utc,time_utc, _conds, _dewptm, _fog, _hail, _heatindexm, _hum, _precipm, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wdird, _wdire, _wgustm, _windchillm, _wspdm
20170101,0:30,Fog,,1,0,,N/A,,1017,0,0,,0,0,,0,North,,,0
20170101,1:30,Fog,9,1,0,,100,,1018,0,0,9,0,0,,240,WSW,,,3.7
20170101,2:30,Fog,9,1,0,,100,,1019,0,0,9,0,0,,0,North,,,0
20170101,3:30,Fog,9,1,0,,100,,1019,0,0,9,0,0,,290,WNW,,,5.6
20170101,4:30,Fog,10,1,0,,94,,1021,0,0,11,0,0,,260,West,,,5.6
20170101,5:30,Fog,11,1,0,,94,,1021,0,0,12,0,0,,0,North,,,
20170101,6:30,Fog,12,1,0,,94,,1020,0,0,13,0,0,0.7,330,NNW,,,5.6
20170101,7:30,Mostly Cloudy,11,0,0,,82,,1019,0,0,14,0,0,1.1,360,North,,,5.6
20170101,8:30,Smoke,9,0,0,,67,,1019,0,0,15,0,0,1.4,340,NNW,,,7.4
20170101,9:30,Smoke,11,0,0,,72,,1019,0,0,16,0,0,1.8,320,NW,,,5.6
20170101,10:30,Smoke,11,0,0,,72,,1019,0,0,16,0,0,,0,North,,,
20170101,11:30,Smoke,11,0,0,,72,,1019,0,0,16,0,0,1.6,340,NNW,,,9.3
20170101,12:30,Smoke,11,0,0,,82,,1019,0,0,14,0,0,1.3,310,NW,,,7.4
20170101,13:30,Shallow Fog,11,1,0,,82,,1019,0,0,14,0,0,0.8,310,NW,,,3.7
20170101,14:30,Shallow Fog,11,1,0,,88,,1020,0,0,13,0,0,,0,North,,,
20170101,15:30,Shallow Fog,11,1,0,,94,,1020,0,0,12,0,0,,0,North,,,
20170101,16:30,Fog,11,1,0,,100,,1020,0,0,11,0,0,0.5,0,North,,,0
20170101,17:30,Fog,10,1,0,,94,,1019,0,0,11,0,0,0.4,0,North,,,0
20170101,18:30,Fog,10,1,0,,100,,1019,0,0,10,0,0,0.3,0,North,,,0
20170101,19:30,Fog,8,1,0,,93,,1019,0,0,9,0,0,,0,North,,,0
20170101,20:30,Fog,8,1,0,,93,,1019,0,0,9,0,0,,0,North,,,0
20170101,21:30,Fog,8,1,0,,100,,1018,0,0,8,0,0,0,0,North,,,0
20170101,22:30,Fog,7,1,0,,93,,1018,0,0,8,0,0,,0,North,,,
20170101,23:30,Fog,8,1,0,,100,,1018,0,0,8,0,0,,0,North,,,
20170102,0:30,Fog,9,1,0,,94,,1018,0,0,10,0,0,,0,North,,,
20170102,1:30,Fog,8,1,0,,87,,1019,0,0,10,0,0,,0,North,,,
20170102,2:30,Fog,8,1,0,,82,,1021,0,0,11,0,0,0.1,0,North,,,0
20170102,3:30,Fog,10,1,0,,88,,1022,0,0,12,0,0,,0,North,,,0
20170102,4:30,Fog,9,1,0,,72,,1022,0,0,14,0,0,,80,East,,,5.6
20170102,5:30,Fog,11,1,0,,77,,1023,0,0,15,0,0,0.2,0,North,,,0
20170102,6:30,Fog,11,1,0,,77,,1022,0,0,15,0,0,0.5,0,North,,,0
20170102,7:30,Shallow Fog,11,1,0,,72,,1021,0,0,16,0,0,0.6,140,SE,,,7.4
20170102,8:30,Fog,11,1,0,,72,,1021,0,0,16,0,0,0.7,100,East,,,11.1
20170102,9:30,Scattered Clouds,10,0,0,,63,,1020,0,0,17,0,0,1,100,East,,,9.3
20170102,10:30,Partly Cloudy,11,0,0,,77,,1020,0,0,15,0,0,1.2,120,ESE,,,3.7
20170102,11:30,Partly Cloudy,11,0,0,,82,,1020,0,0,14,0,0,1,70,ENE,,,9.3
20170102,12:30,Shallow Fog,11,1,0,,88,,1020,0,0,13,0,0,0.7,110,ESE,,,3.7
20170102,13:30,Shallow Fog,11,1,0,,88,,1021,0,0,13,0,0,0.6,100,East,,,3.7
20170102,14:30,Fog,11,1,0,,94,,1022,0,0,12,0,0,0.3,50,NE,,,5.6
20170102,15:30,Fog,10,1,0,,94,,1022,0,0,11,0,0,0.3,0,North,,,0
20170102,16:30,Fog,10,1,0,,94,,1022,0,0,11,0,0,0.3,60,ENE,,,7.4
20170102,17:30,Fog,9,1,0,,88,,1022,0,0,11,0,0,0.3,50,NE,,,7.4
20170102,18:30,Fog,10,1,0,,100,,1022,0,0,10,0,0,,30,NNE,,,5.6
20170102,19:00,Unknown,,0,0,,N/A,,-9999,0,0,,0,0,,0,North,,,
20170102,19:30,Fog,10,1,0,,100,,1021,0,0,10,0,0,0,60,ENE,,,9.3
20170102,20:30,Fog,10,1,0,,100,,1021,0,0,10,0,0,0.1,0,North,,,0
20170102,21:30,Fog,10,1,0,,100,,1021,0,0,10,0,0,0.2,0,North,,,0
20170102,22:30,Fog,10,1,0,,100,,1021,0,0,10,0,0,0.3,20,NNE,,,3.7
20170102,23:30,Fog,10,1,0,,94,,1020,0,0,11,0,0,0.4,0,North,,,0
20170103,0:30,Fog,10,1,0,,94,,1020,0,0,11,0,0,0.1,320,NW,,,7.4
20170103,1:30,Fog,9,1,0,,94,,1021,0,0,10,0,0,,350,North,,,11.1
20170103,2:30,Fog,10,1,0,,100,,1022,0,0,10,0,0,0,330,NNW,,,3.7
20170103,3:30,Fog,7,1,0,,82,,1023,0,0,10,0,0,0.2,300,WNW,,,3.7
20170103,4:30,Fog,9,1,0,,88,,1023,0,0,11,0,0,0.6,300,WNW,,,3.7
20170103,5:30,Partly Cloudy,9,0,0,,72,,1023,0,0,14,0,0,1.2,300,WNW,,,3.7
20170103,6:30,Mostly Cloudy,9,0,0,,72,,1022,0,0,14,0,0,1,280,West,,,3.7
20170103,7:30,Smoke,8,0,0,,63,,1021,0,0,15,0,0,1.2,290,WNW,,,7.4
20170103,9:30,Shallow Fog,8,1,0,,67,,1020,0,0,14,0,0,0.9,300,WNW,,,7.4
20170103,10:30,Shallow Fog,7,1,0,,67,,1020,0,0,13,0,0,0.8,330,NNW,,,14.8
20170103,11:30,Shallow Fog,10,1,0,,82,,1020,0,0,13,0,0,0.8,280,West,,,16.7
20170103,12:30,Shallow Fog,8,1,0,,72,,1020,0,0,13,0,0,1,250,WSW,,,9.3
20170103,13:30,Shallow Fog,10,1,0,,88,,1020,0,0,12,0,0,1.3,300,WNW,,,14.8
20170103,14:30,Smoke,9,0,0,,82,,1020,0,0,12,0,0,1.5,290,WNW,,,18.5
20170103,15:30,Mostly Cloudy,9,0,0,,88,,1020,0,0,11,0,0,1,280,West,,,14.8
20170103,16:30,Mostly Cloudy,9,0,0,,88,,1021,0,0,11,0,0,1.1,290,WNW,,,14.8
20170103,17:30,Mostly Cloudy,8,0,0,,82,,1021,0,0,11,0,0,1,330,NNW,,,16.7
20170103,18:30,Mostly Cloudy,8,0,0,,87,,1020,0,0,10,0,0,1,320,NW,,,13
20170103,19:30,Mostly Cloudy,8,0,0,,87,,1020,0,0,10,0,0,1.1,320,NW,,,20.4
20170103,20:30,Mist,,0,0,,N/A,,-9999,0,0,,0,0,1,300,WNW,,,14.8
20170103,21:30,Shallow Fog,7,1,0,,87,,1020,0,0,9,0,0,0.9,280,West,,,16.7
20170103,22:30,Shallow Fog,,1,0,,N/A,,1020,0,0,,0,0,0.9,330,NNW,,,20.4
20170103,23:30,Shallow Fog,6,1,0,,82,,1019,0,0,9,0,0,0.9,290,WNW,,,20.4
20170104,0:30,Mostly Cloudy,6,0,0,,82,,1019,0,0,9,0,0,1,300,WNW,,,14.8
20170104,1:30,Shallow Fog,7,1,0,,87,,1020,0,0,9,0,0,0.9,290,WNW,,,13
20170104,2:30,Mostly Cloudy,6,0,0,,82,,1021,0,0,9,0,0,1,290,WNW,,,14.8
20170104,3:30,Mostly Cloudy,6,0,0,,82,,1022,0,0,9,0,0,1.3,290,WNW,,,13
20170104,4:30,Mostly Cloudy,5,0,0,,76,,1023,0,0,9,0,0,1.3,310,NW,,,22.2
20170104,5:30,Mostly Cloudy,5,0,0,,71,,1022,0,0,10,0,0,1.3,310,NW,,,22.2
20170104,6:30,Mostly Cloudy,6,0,0,,71,,1021,0,0,11,0,0,1.6,320,NW,,,22.2
20170104,7:30,Mostly Cloudy,6,0,0,,63,,1019,0,0,13,0,0,1.5,350,North,,,18.5
20170104,8:30,Mostly Cloudy,6,0,0,,59,,1018,0,0,14,0,0,1.5,320,NW,,,16.7
20170104,9:30,Smoke,5,0,0,,55,,1018,0,0,14,0,0,1.3,320,NW,,,14.8
20170104,10:30,Smoke,5,0,0,,55,,1018,0,0,14,0,0,1.4,320,NW,,,11.1
20170104,11:30,Smoke,6,0,0,,59,,1018,0,0,14,0,0,1.3,300,WNW,,,16.7
20170104,12:30,Partly Cloudy,10,0,0,,82,,1018,0,0,13,0,0,1,320,NW,,,9.3
20170104,13:30,Shallow Fog,9,1,0,,82,,1019,0,0,12,0,0,0.8,290,WNW,,,7.4
20170104,14:30,Fog,9,1,0,,88,,1019,0,0,11,0,0,0.6,290,WNW,,,3.7
20170104,15:30,Shallow Fog,9,1,0,,94,,1019,0,0,10,0,0,0.5,0,North,,,0
20170104,16:30,Shallow Fog,9,1,0,,94,,1019,0,0,10,0,0,0.4,0,North,,,0
20170104,17:30,Shallow Fog,8,1,0,,87,,1019,0,0,10,0,0,0.4,270,West,,,5.6
20170105,13:30,Volcanic Ash,,0,0,,N/A,,-9999,0,0,,0,0,,0,North,,,
20170106,18:30,Fog,9,1,0,,100,,1020,0,0,9,0,0,0.2,60,ENE,,,7.4
20170106,19:00,Fog,8,1,0,,100,,1021,0,0,8,0,0,0.1,0,North,,,0
20170106,19:30,Fog,8,1,0,,100,,1020,0,0,8,0,0,0.2,130,SE,,7.3,5.6
20170106,20:00,Fog,8,1,0,,100,,1021,0,0,8,0,0,0.1,0,North,,,0
20170106,20:30,Fog,8,1,0,,100,,1020,0,0,8,0,0,0.3,0,North,,,0
20170106,21:30,Fog,8,1,0,,100,,1020,0,0,8,0,0,0.3,0,North,,,0
20170106,22:30,Fog,8,1,0,,100,,1020,0,0,8,0,0,0.3,0,North,,,0
20170106,23:30,Fog,8,1,0,,100,,1019,0,0,8,0,0,0.2,180,South,,6.8,7.4
20170107,0:30,Fog,8,1,0,,100,,1020,0,0,8,0,0,0.2,270,West,,7.3,5.6
20170107,1:30,Fog,7,1,0,,100,,1020,0,0,7,0,0,0.2,240,WSW,,5.7,7.4
20170107,2:30,Fog,7,1,0,,100,,1021,0,0,7,0,0,0.1,330,NNW,,5.7,7.4
20170107,3:30,Fog,6,1,0,,93,,1022,0,0,7,0,0,0.2,260,West,,5.2,9.3
20170107,4:30,Fog,7,1,0,,100,,1022,0,0,7,0,0,0.4,300,WNW,,6.2,5.6
20170107,5:30,Fog,6,1,0,,87,,1022,0,0,8,0,0,0.5,290,WNW,,6.1,11.1
20170107,6:30,Fog,7,1,0,,87,,1021,0,0,9,0,0,0.7,240,WSW,,,7.4
20170107,7:30,Shallow Fog,7,1,0,,82,,1020,0,0,10,0,0,,290,WNW,,,7.4
20170107,8:21,Shallow Fog,8,1,0,,87,,1020,0,0,10,0,0,0.8,260,West,,,7.4
20170107,9:30,Shallow Fog,8,1,0,,87,,1019,0,0,10,0,0,0.7,280,West,,,9.3
20170107,10:30,Shallow Fog,8,1,0,,87,,1019,0,0,10,0,0,0.6,290,WNW,,,11.1
20170107,11:30,Shallow Fog,8,1,0,,87,,1019,0,0,10,0,0,0.8,310,NW,,,13
20170107,12:30,Shallow Fog,7,1,0,,87,,1020,0,0,9,0,0,0.8,310,NW,,,9.3
20170107,13:30,Shallow Fog,6,1,0,,82,,1020,0,0,9,0,0,0.8,330,NNW,,,13
20170107,14:30,Shallow Fog,7,1,0,,87,,1021,0,0,9,0,0,1.5,300,WNW,,,14.8
20170107,15:30,Shallow Fog,7,1,0,,82,,1021,0,0,10,0,0,0.8,300,WNW,,,14.8
20170107,16:30,Shallow Fog,7,1,0,,87,,1021,0,0,9,0,0,0.9,310,NW,,,16.7
20170107,17:30,Shallow Fog,6,1,0,,82,,1021,0,0,9,0,0,0.9,320,NW,,,11.1
20170107,18:30,Shallow Fog,6,1,0,,82,,1020,0,0,9,0,0,0.9,320,NW,,,14.8
20170107,19:30,Shallow Fog,5,1,0,,76,,1020,0,0,9,0,0,0.9,310,NW,,,14.8
20170107,20:30,Shallow Fog,7,1,0,,93,,1020,0,0,8,0,0,0.9,290,WNW,,6.1,11.1
20170107,21:30,Shallow Fog,5,1,0,,81,,1020,0,0,8,0,0,0.9,290,WNW,,6.4,9.3
20170107,22:30,Shallow Fog,6,1,0,,87,,1019,0,0,8,0,0,0.9,320,NW,,6.1,11.1
20170108,0:30,Shallow Fog,6,1,0,,93,,1019,0,0,7,0,0,0.9,290,WNW,,4.3,14.8
20170108,1:30,Mostly Cloudy,4,0,0,,81,,1020,0,0,7,0,0,1,290,WNW,,4,16.7
20170108,2:30,Mist,4,0,0,,81,,1021,0,0,7,0,0,1,300,WNW,,4,16.7
20170108,3:30,Mist,5,0,0,,87,,1021,0,0,7,0,0,1.1,290,WNW,,4.5,13
20170108,4:30,Mist,5,0,0,,87,,1022,0,0,7,0,0,1.2,330,NNW,,5.7,7.4
20170108,5:30,Mist,5,0,0,,81,,1022,0,0,8,0,0,1.3,260,West,,5.8,13
20170108,6:30,Mist,5,0,0,,76,,1021,0,0,9,0,0,1.5,280,West,,,13
20170108,7:30,Mist,5,0,0,,71,,1020,0,0,10,0,0,1.5,290,WNW,,,7.4
20170108,8:30,Smoke,4,0,0,,58,,1018,0,0,12,0,0,1.5,300,WNW,,,9.3
20170108,9:30,Smoke,6,0,0,,63,,1018,0,0,13,0,0,1.4,320,NW,,,7.4
20170108,10:30,Smoke,7,0,0,,67,,1018,0,0,13,0,0,1.8,310,NW,,,7.4
20170108,11:30,Smoke,6,0,0,,67,,1017,0,0,12,0,0,1.6,270,West,,,7.4
20170108,12:30,Clear,8,0,0,,87,,1018,0,0,10,0,0,1,270,West,,,9.3
20170108,13:30,Shallow Fog,8,1,0,,87,,1018,0,0,10,0,0,0.7,0,North,,,0
20170108,14:30,Shallow Fog,8,1,0,,93,,1018,0,0,9,0,0,0.5,0,North,,,0
20170108,15:30,Fog,8,1,0,,100,,1019,0,0,8,0,0,0.4,0,North,,,0
20170108,16:30,Fog,7,1,0,,100,,1019,0,0,7,0,0,0.3,0,North,,,0
20170108,17:30,Fog,7,1,0,,100,,1019,0,0,7,0,0,0.2,0,North,,,0
20170108,18:30,Fog,7,1,0,,100,,1018,0,0,7,0,0,0.1,0,North,,,0
20170108,19:30,Fog,7,1,0,,100,,1018,0,0,7,0,0,0,0,North,,,0
20170108,20:30,Fog,6,1,0,,100,,1018,0,0,6,0,0,,20,NNE,,,3.7
20170108,21:30,Fog,7,1,0,,100,,1019,0,0,7,0,0,0.2,0,North,,,0
20170108,22:30,Fog,7,1,0,,100,,1019,0,0,7,0,0,0.2,0,North,,,0
20170108,23:30,Unknown,7,0,0,,93,,1019,0,0,8,0,0,0.3,0,North,,,0
20170109,0:30,Fog,7,1,0,,93,,1019,0,0,8,0,0,0.5,0,North,,,0
20170109,1:30,Fog,7,1,0,,93,,1020,0,0,8,0,0,0.6,210,SSW,,6.8,7.4
20170109,2:30,Fog,7,1,0,,93,,1020,0,0,8,0,0,0.7,0,North,,,0
20170109,3:30,Fog,7,1,0,,93,,1021,0,0,8,0,0,0.8,10,North,,7.3,5.6
20170109,4:30,Shallow Fog,7,1,0,,87,,1022,0,0,9,0,0,0.8,20,NNE,,,5.6
20170109,5:30,Shallow Fog,5,1,0,,71,,1023,0,0,10,0,0,1,30,NNE,,,7.4
20170109,6:30,Scattered Clouds,7,0,0,,76,,1021,0,0,11,0,0,1.3,0,North,,,0
20170109,7:30,Smoke,6,0,0,,63,,1020,0,0,13,0,0,1.4,80,East,,,5.6
20170109,8:30,Smoke,6,0,0,,55,,1019,0,0,15,0,0,1.5,220,SW,,,3.7
20170109,9:30,Smoke,7,0,0,,59,,1019,0,0,15,0,0,1.3,330,NNW,,,3.7
20170109,10:30,Smoke,6,0,0,,55,,1019,0,0,15,0,0,1.2,330,NNW,,,9.3
20170109,11:30,Smoke,7,0,0,,63,,1019,0,0,14,0,0,1.1,340,NNW,,,3.7
20170109,12:30,Smoke,7,0,0,,67,,1019,0,0,13,0,0,1,0,North,,,0
20170109,13:30,Shallow Fog,8,1,0,,77,,1020,0,0,12,0,0,0.7,360,North,,,7.4
20170109,14:30,Shallow Fog,9,1,0,,88,,1020,0,0,11,0,0,0.6,360,North,,,3.7
20170109,15:30,Shallow Fog,8,1,0,,82,,1021,0,0,11,0,0,0.4,20,NNE,,,5.6
20170109,16:30,Fog,8,1,0,,93,,1022,0,0,9,0,0,0.4,0,North,,,0
20170109,17:30,Fog,7,1,0,,93,,1022,0,0,8,0,0,0.4,0,North,,,0
20170109,18:30,Fog,7,1,0,,93,,1022,0,0,8,0,0,0.2,0,North,,,0
20170109,19:30,Fog,7,1,0,,93,,1021,0,0,8,0,0,0.1,0,North,,,0
20170109,20:30,Fog,5,1,0,,93,,1021,0,0,6,0,0,,0,North,,,0
20170109,21:30,Fog,5,1,0,,100,,1021,0,0,5,0,0,,0,North,,,0
20170109,22:30,Fog,5,1,0,,100,,1021,0,0,5,0,0,,260,West,,,3.7
20170109,23:30,Fog,5,1,0,,100,,1021,0,0,5,0,0,,270,West,,,3.7
20170110,0:30,Fog,5,1,0,,100,,1021,0,0,5,0,0,,290,WNW,,3.9,5.6
20170110,1:30,Fog,5,1,0,,100,,1021,0,0,5,0,0,,0,North,,,0
20170110,2:30,Fog,4,1,0,,93,,1022,0,0,5,0,0,,270,West,,3.3,7.4
20170110,3:30,Fog,5,1,0,,100,,1023,0,0,5,0,0,0,250,WSW,,,3.7
20170110,4:30,Fog,6,1,0,,100,,1023,0,0,6,0,0,0.1,250,WSW,,5,5.6
20170110,5:30,Fog,6,1,0,,93,,1023,0,0,7,0,0,0.3,280,West,,5.2,9.3
20170110,6:30,Fog,6,1,0,,87,,1022,0,0,8,0,0,0.5,310,NW,,5.3,16.7
20170110,7:30,Fog,6,1,0,,82,,1021,0,0,9,0,0,0.7,310,NW,,,14.8
20170110,8:30,Mostly Cloudy,6,0,0,,76,,1020,0,0,10,0,0,1,290,WNW,,,13
20170110,9:30,Scattered Clouds,7,0,0,,82,,1020,0,0,10,0,0,1,290,WNW,,,13
20170110,10:30,Scattered Clouds,7,0,0,,76,,1019,0,0,11,0,0,1.3,290,WNW,,,11.1
20170110,11:30,Scattered Clouds,8,0,0,,82,,1019,0,0,11,0,0,1.2,280,West,,,9.3
20170110,12:30,Scattered Clouds,6,0,0,,82,,1019,0,0,9,0,0,1,290,WNW,,,11.1
20170110,13:21,Shallow Fog,7,1,0,,93,,1020,0,0,8,0,0,0.7,280,West,,6.1,11.1
20170110,14:30,Shallow Fog,5,1,0,,81,,1020,0,0,8,0,0,0.2,260,West,,6.4,9.3
20170110,15:30,Fog,7,1,0,,100,,-9999,0,0,7,0,0,0,280,West,,5.7,7.4
20170110,16:30,Fog,7,1,0,,100,,1021,0,0,7,0,0,,280,West,,4.9,11.1
20170110,17:30,Fog,7,1,0,,100,,1021,0,0,7,0,0,,280,West,,4.3,14.8
20170110,18:30,Fog,7,1,0,,100,,1021,0,0,7,0,0,,280,West,,4.3,14.8
20170110,19:30,Fog,7,1,0,,100,,1020,0,0,7,0,0,,290,WNW,,4.9,11.1
20170110,21:30,Fog,6,1,0,,93,,1020,0,0,7,0,0,,300,WNW,,4.9,11.1
20170110,22:30,Fog,6,1,0,,93,,1020,0,0,7,0,0,0.2,300,WNW,,4.9,11.1
20170110,23:30,Fog,5,1,0,,93,,1020,0,0,6,0,0,0.3,290,WNW,,3.3,13
20170111,0:30,Fog,5,1,0,,93,,1020,0,0,6,0,0,0.4,290,WNW,,3.3,13
20170111,1:30,Fog,5,1,0,,93,,1021,0,0,6,0,0,0.4,290,WNW,,3.7,11.1
20170111,2:30,Fog,5,1,0,,93,,1021,0,0,6,0,0,0.4,290,WNW,,4,9.3
20170111,3:30,Fog,5,1,0,,93,,1022,0,0,6,0,0,0.4,310,NW,,3.7,11.1
20170111,4:30,Fog,5,1,0,,93,,1023,0,0,6,0,0,0.5,360,North,,4,9.3
20170111,5:30,Fog,5,1,0,,87,,1022,0,0,7,0,0,0.7,280,West,,,3.7
20170111,6:30,Mist,5,0,0,,87,,1021,0,0,7,0,0,1.2,300,WNW,,5.2,9.3
20170111,7:30,Smoke,6,0,0,,71,,1020,0,0,11,0,0,1.3,320,NW,,,14.8
20170111,8:30,Smoke,6,0,0,,67,,1020,0,0,12,0,0,1.3,270,West,,,9.3
20170111,9:00,Unknown,,0,0,,N/A,,-9999,0,0,,0,0,,0,North,,,
20170111,9:30,Smoke,7,0,0,,67,,1020,0,0,13,0,0,1.5,300,WNW,,,11.1
20170111,10:30,Smoke,7,0,0,,67,,-9999,0,0,13,0,0,1.5,320,NW,,,11.1
20170111,11:30,Smoke,7,0,0,,72,,1019,0,0,12,0,0,1.4,280,West,,,9.3
20170111,12:30,Smoke,8,0,0,,82,,1019,0,0,11,0,0,1,320,NW,,,3.7
20170111,13:30,Smoke,8,0,0,,87,,1019,0,0,10,0,0,0.9,0,North,,,0
20170111,14:30,Fog,8,1,0,,93,,1020,0,0,9,0,0,0.4,300,WNW,,,9.3
20170111,15:30,Fog,8,1,0,,100,,1020,0,0,8,0,0,0.4,0,North,,,0
20170111,16:30,Fog,7,1,0,,100,,1021,0,0,7,0,0,,0,North,,,0
20170111,17:30,Fog,7,1,0,,100,,1021,0,0,7,0,0,,0,North,,,0
20170111,18:30,Fog,6,1,0,,100,,1020,0,0,6,0,0,,0,North,,,0
20170111,19:30,Fog,6,1,0,,100,,1020,0,0,6,0,0,,0,North,,,0
20170111,20:30,Fog,7,1,0,,100,,1020,0,0,7,0,0,,0,North,,,0
20170111,21:30,Fog,6,1,0,,100,,1020,0,0,6,0,0,,0,North,,,0
20170111,22:30,Fog,6,1,0,,100,,1020,0,0,6,0,0,,0,North,,,0
20170111,23:30,Fog,6,1,0,,100,,1020,0,0,6,0,0,,0,North,,,0
20170112,0:30,Fog,7,1,0,,100,,1020,0,0,7,0,0,,0,North,,,0
20170112,1:30,Fog,7,1,0,,100,,1021,0,0,7,0,0,0.5,0,North,,,0
20170112,2:30,Fog,7,1,0,,100,,1022,0,0,7,0,0,0.7,0,North,,,0
20170112,3:30,Fog,7,1,0,,100,,1022,0,0,7,0,0,0.8,0,North,,,0
20170112,4:30,Fog,7,1,0,,100,,1023,0,0,7,0,0,0.8,0,North,,,0
20170112,5:30,Fog,6,1,0,,82,,1023,0,0,9,0,0,,0,North,,,
20170112,6:30,Smoke,6,0,0,,71,,1023,0,0,11,0,0,1.2,250,WSW,,,7.4
20170112,7:30,Smoke,7,0,0,,67,,1021,0,0,13,0,0,1.5,270,West,,,3.7
20170112,8:30,Smoke,6,0,0,,59,,1020,0,0,14,0,0,1.6,340,NNW,,,7.4
20170112,9:30,Smoke,5,0,0,,51,,1020,0,0,15,0,0,2,300,WNW,,,9.3
20170112,10:30,Smoke,7,0,0,,59,,1019,0,0,15,0,0,1.2,300,WNW,,,7.4
20170112,11:30,Smoke,6,0,0,,59,,1019,0,0,14,0,0,1.4,330,NNW,,,11.1
20170112,12:30,Smoke,6,0,0,,63,,1019,0,0,13,0,0,1.4,310,NW,,,7.4
20170112,13:30,Smoke,7,0,0,,72,,1020,0,0,12,0,0,1.1,310,NW,,,5.6
20170112,14:30,Smoke,7,0,0,,76,,1020,0,0,11,0,0,0.7,310,NW,,,3.7
20170112,15:30,Shallow Fog,8,1,0,,87,,1020,0,0,10,0,0,0.5,310,NW,,,9.3
20170112,16:30,Shallow Fog,6,1,0,,82,,1021,0,0,9,0,0,0.4,290,WNW,,,5.6
20170112,17:30,Shallow Fog,7,1,0,,93,,1020,0,0,8,0,0,0.3,250,WSW,,,3.7
20170112,18:30,Fog,7,1,0,,100,,1020,0,0,7,0,0,0.1,0,North,,,0
20170112,19:30,Fog,6,1,0,,100,,1020,0,0,6,0,0,,260,West,,,3.7
20170112,20:30,Fog,6,1,0,,100,,1020,0,0,6,0,0,,250,WSW,,5,5.6
20170112,21:30,Fog,5,1,0,,100,,1020,0,0,5,0,0,,250,WSW,,3.3,7.4
20170112,22:30,Fog,5,1,0,,93,,1020,0,0,6,0,0,,260,West,,4.5,7.4
20170112,23:30,Fog,4,1,0,,87,,1020,0,0,6,0,0,,270,West,,4,9.3
20170113,0:30,Fog,5,1,0,,93,,1020,0,0,6,0,0,,290,WNW,,4,9.3
20170113,1:30,Fog,5,1,0,,93,,1021,0,0,6,0,0,,280,West,,3.7,11.1
20170113,2:30,Fog,6,1,0,,100,,1022,0,0,6,0,0,,330,NNW,,4,9.3
20170113,3:30,Fog,5,1,0,,93,,1022,0,0,6,0,0,,280,West,,5,5.6
20170113,4:30,Fog,6,1,0,,93,,1023,0,0,7,0,0,0.3,300,WNW,,4.3,14.8
20170113,5:30,Shallow Fog,6,1,0,,82,,1022,0,0,9,0,0,0.7,300,WNW,,,11.1
20170113,6:30,Partly Cloudy,8,0,0,,82,,1021,0,0,11,0,0,1.3,300,WNW,,,11.1
20170113,7:30,Smoke,6,0,0,,59,,1020,0,0,14,0,0,1.4,290,WNW,,,14.8
20170113,8:30,Smoke,7,0,0,,59,,1019,0,0,15,0,0,2.2,310,NW,,,16.7
20170113,9:30,Smoke,7,0,0,,52,,1019,0,0,17,0,0,2.5,320,NW,,,13
20170113,10:30,Smoke,7,0,0,,52,,1018,0,0,17,0,0,2.4,290,WNW,,,9.3
20170113,11:30,Smoke,8,0,0,,55,,1019,0,0,17,0,0,2.3,300,WNW,,,13
20170113,12:30,Smoke,9,0,0,,72,,1019,0,0,14,0,0,2,290,WNW,,,5.6
20170113,13:30,Smoke,8,0,0,,77,,1019,0,0,12,0,0,1.2,260,West,,,7.4
20170113,14:30,Clear,8,0,0,,82,,1020,0,0,11,0,0,0.8,270,West,,,7.4
20170113,15:30,Shallow Fog,8,1,0,,87,,1020,0,0,10,0,0,0.7,290,WNW,,,9.3
20170113,16:30,Shallow Fog,7,1,0,,87,,1021,0,0,9,0,0,0.6,260,West,,,3.7
20170113,17:30,Shallow Fog,6,1,0,,82,,1021,0,0,9,0,0,0.6,280,West,,,7.4
20170113,18:30,Shallow Fog,6,1,0,,87,,1020,0,0,8,0,0,0.6,260,West,,6.8,7.4
20170113,19:30,Shallow Fog,6,1,0,,93,,1020,0,0,7,0,0,0.6,260,West,,,3.7
20170113,20:30,Fog,5,1,0,,93,,1020,0,0,6,0,0,0.6,260,West,,5,5.6
20170113,21:30,Fog,4,1,0,,81,,1020,0,0,7,0,0,0.7,260,West,,4.9,11.1
20170113,22:30,Clear,3,0,0,,81,,1020,0,0,6,0,0,1,270,West,,3.7,11.1
20170113,23:30,Clear,3,0,0,,81,,1020,0,0,6,0,0,1.2,270,West,,4.5,7.4
20170114,0:30,Clear,4,0,0,,93,,1020,0,0,5,0,0,1.3,280,West,,3.3,7.4
20170114,1:30,Clear,3,0,0,,87,,1021,0,0,5,0,0,1.2,270,West,,2.8,9.3
20170114,2:30,Clear,4,0,0,,93,,1021,0,0,5,0,0,1.1,290,WNW,,3.3,7.4
20170114,3:30,Shallow Fog,4,1,0,,87,,1022,0,0,6,0,0,0.6,290,WNW,,3.7,11.1
20170114,4:30,Fog,5,1,0,,87,,1023,0,0,7,0,0,0.2,290,WNW,,5.2,9.3
20170114,5:30,Fog,6,1,0,,93,,1023,0,0,7,0,0,0.3,290,WNW,,4.9,11.1
20170114,7:30,Shallow Fog,6,1,0,,67,,1021,0,0,12,0,0,1.1,270,West,,,14.8
20170114,8:30,Clear,6,0,0,,55,,1019,0,0,15,0,0,1.5,310,NW,,,13
